clients,count,total,percentage,time,longest,shortest,average,connection_time
3600,180000,180000,100%,6859,5243,1300,3050.9772444444443,54
3700,185000,185000,100%,7114,5577,38,3138.7864162162164,74
3800,190000,190000,100%,7149,5468,28,3237.1152578947367,61
3900,195000,195000,100%,7426,5690,32,3464.4575743589744,81
4000,200000,200000,100%,7798,6023,56,3477.610495,84
4100,205000,205000,100%,7928,6074,45,3579.477717073171,85
4200,210000,210000,100%,8098,6170,22,3653.5351476190476,98
4300,215000,215000,100%,8290,6395,18,3851.37088372093,269
4400,220000,220000,100%,8447,6510,62,3847.995040909091,99
4500,225000,225000,100%,8693,6673,47,3874.1227777777776,38
4600,230000,230000,100%,8936,6869,24,4048.066595652174,158
4700,235000,235000,100%,9067,6992,27,4091.8222510638298,296
4800,240000,240000,100%,9324,7195,69,4209.5902125,209
4900,245000,245000,100%,9430,7139,69,4245.834265306123,44
5000,250000,250000,100%,9749,7572,71,4390.814988,56
5100,255000,255000,100%,9829,7620,1933,4586.982196078431,137
5200,260000,260000,100%,10045,7768,73,4743.6079615384615,204
5300,265000,265000,100%,10242,7710,108,4546.020279245283,725
5400,270000,270000,100%,10445,8080,111,4850.30192962963,224
5500,275000,275000,100%,10502,8085,103,4716.1968872727275,52
5600,280000,280000,100%,11211,8779,115,4988.19775,50
5700,285000,285000,100%,11109,8495,2228,4991.624628070175,58
5800,290000,290000,100%,11775,9205,125,5171.433655172414,82
5900,295000,295000,100%,12138,9528,245,5592.675891525424,189
6000,300000,300000,100%,12226,9490,110,5524.43166,171
6100,305000,305000,100%,12948,10123,38,5792.005590163934,157
6200,310000,310000,100%,12238,9446,2280,5460.564593548387,140
6300,315000,315000,100%,12694,9895,29,5679.506933333333,865
6400,320000,320000,100%,13031,10177,136,5895.90591875,389
6500,325000,325000,100%,13397,10525,38,5972.691569230769,193
6600,330000,330000,100%,13682,10755,2412,6055.177315151515,617
6700,335000,335000,100%,13489,10372,138,5971.601835820896,175
6800,340000,340000,100%,13946,10945,2513,6123.341161764706,501
6900,345000,345000,100%,13890,10788,36,6277.602536231884,885
7000,350000,350000,100%,14397,11324,44,6580.370854285714,502
7100,355000,355000,100%,14401,11082,2713,6383.618391549296,534
7200,360000,360000,100%,15042,11867,142,6726.451255555556,564
7300,365000,365000,100%,14440,11126,152,6728.471364383561,621
7400,370000,370000,100%,15484,12003,165,6948.915145945946,632
7500,375000,375000,100%,15496,12240,149,7158.142522666667,98
7600,380000,380000,100%,15351,11941,147,7365.614528947369,89
7700,385000,385000,100%,15993,12528,2904,7245.254987012987,1387
7800,390000,390000,100%,16109,12506,2953,7249.879538461539,455
7900,395000,395000,100%,16854,13332,152,7841.180944303797,275
8000,400000,400000,100%,16461,12868,3069,7378.0174325,194
8100,405000,405000,100%,16640,13097,175,7753.994698765432,863
8200,410000,410000,100%,17485,13913,167,8210.670341463414,55
8300,415000,415000,100%,17193,13572,186,7953.134265060241,811
8400,420000,420000,100%,18073,14278,246,8637.548602380952,1203
8500,425000,425000,100%,17459,13651,3238,8108.830348235294,909
8600,430000,430000,100%,18737,14966,3424,8295.270276744186,831
8700,435000,435000,100%,17408,13320,249,7933.742901149425,2248
8800,440000,440000,100%,19270,15508,194,8899.16944090909,861
8900,445000,445000,100%,18428,14486,183,8251.201811235955,1600
9000,450000,450000,100%,18303,14444,3422,8576.811177777778,2165
9100,455000,455000,100%,19143,14933,252,8785.798621978021,2662
9200,460000,460000,100%,20091,16033,204,9511.644143478261,1597
9300,465000,465000,100%,20313,16144,205,8591.544974193548,860
9400,470000,470000,100%,19104,14826,183,8723.000974468085,1749
9500,475000,475000,100%,19950,15781,245,9268.239936842105,3803
9600,480000,480000,100%,19858,15632,213,9168.6006125,3180
9700,485000,485000,100%,20246,15706,203,9021.446748453609,3180
9800,490000,490000,100%,20735,16404,203,9112.508893877552,3192
9900,495000,495000,100%,19922,15516,1490,9116.630909090909,3042
10000,500000,500000,100%,20101,15584,357,9238.036578,3693
