clients,count,total,percentage,time,longest,shortest,average,connection_time
5900,295000,295000,100%,4318,4305,108,2312.5011491525424,23
6000,300000,300000,100%,4422,4412,111,2306.96901,22
6100,305000,305000,100%,4510,4495,121,2405.341855737705,24
6200,310000,310000,100%,4538,4527,125,2363.7557193548387,21
6300,315000,315000,100%,4615,4603,134,2445.9722063492063,21
6400,320000,320000,100%,4611,4599,135,2394.7521875,24
6500,325000,325000,100%,4952,4934,145,2603.2879692307692,25
6600,330000,330000,100%,4860,4848,143,2550.1322515151514,26
6700,335000,335000,100%,5180,5161,152,2752.078865671642,24
6800,340000,340000,100%,5017,4999,149,2635.1088588235293,23
6900,345000,345000,100%,5122,5109,153,2734.669023188406,30
7000,350000,350000,100%,5260,5247,153,2745.0781228571427,27
7100,355000,355000,100%,5421,5408,160,2826.388073239437,30
7200,360000,360000,100%,5212,5198,158,2737.5145555555555,21
7300,365000,365000,100%,5444,5431,162,2872.771293150685,23
7400,370000,370000,100%,5393,5379,165,2823.806962162162,22
7500,375000,375000,100%,5624,5604,169,2957.386122666667,21
7600,380000,380000,100%,5647,5632,174,2966.171792105263,24
7700,385000,385000,100%,5862,5845,178,3131.0442909090907,22
7800,390000,390000,100%,5722,5706,173,2980.1897897435897,22
7900,395000,395000,100%,5856,5839,179,3113.0303848101266,21
8000,400000,400000,100%,6015,5998,178,3128.1022975,21
8100,405000,405000,100%,6522,6502,188,3464.9453679012345,20
8200,410000,410000,100%,6316,6300,181,3299.585368292683,41
8300,415000,415000,100%,6594,6578,183,3498.788101204819,20
8400,420000,420000,100%,6458,6441,190,3354.6090523809526,20
8500,425000,425000,100%,6382,6357,191,3332.2555905882355,22
8600,430000,430000,100%,6549,6531,193,3475.57388372093,21
8700,435000,435000,100%,6756,6732,196,3512.147183908046,31
8800,440000,440000,100%,6721,6704,195,3501.3553545454547,21
8900,445000,445000,100%,6800,6776,201,3605.3682943820227,22
9000,450000,450000,100%,7013,6996,198,3684.034522222222,28
9100,455000,455000,100%,6842,6823,201,3567.025775824176,21
9200,460000,460000,100%,7280,7255,212,3790.5195108695652,23
9300,465000,465000,100%,7255,7235,211,3774.2470860215053,24
9400,470000,470000,100%,7137,7109,210,3726.8228382978723,21
9500,475000,475000,100%,7390,7364,221,3921.9124168421054,26
9600,480000,480000,100%,7270,7250,215,3813.42054375,20
9700,485000,485000,100%,7566,7547,224,3927.279525773196,26
9800,490000,490000,100%,7563,7543,219,3965.422469387755,22
9900,495000,495000,100%,7641,7610,227,3985.1962686868687,21
10000,500000,500000,100%,7863,7841,232,4126.591664,20
