clients,count,total,percentage,time,longest,shortest,average,connection_time
5300,265000,265000,100%,19750,17437,2147,9147.505935849056,514
5400,270000,270000,100%,20007,17507,2351,9138.77757037037,808
5500,275000,275000,100%,20836,18451,2292,9512.203138181818,730
5600,280000,280000,100%,20741,18282,2357,9810.341821428572,666
5700,285000,285000,100%,21286,18779,2404,9919.565775438596,868
5800,290000,290000,100%,21759,19080,2465,9926.023827586207,1733
5900,295000,295000,100%,22473,19916,2454,10449.984416949152,455
6000,300000,300000,100%,22543,19929,2421,10547.48578,1592
6100,305000,305000,100%,22372,19668,2470,10394.010327868853,2095
6200,310000,310000,100%,23032,20166,2638,10803.728541935483,2068
6300,315000,315000,100%,23336,20618,2516,11038.550720634921,1482
6400,320000,320000,100%,24149,21346,2607,11228.668453125,1993
6500,325000,325000,100%,24480,21625,2697,11192.822107692307,1375
6600,330000,330000,100%,25067,22044,2885,11507.457572727273,1373
6700,335000,335000,100%,25971,23031,2826,11958.658280597016,1049
6800,340000,340000,100%,25769,22760,2887,12034.585711764707,538
6900,345000,345000,100%,26291,23089,3044,12127.919742028986,1875
7000,350000,350000,100%,26134,23068,2832,12310.118645714285,1804
7100,355000,355000,100%,26984,23846,3011,12701.04715774648,1526
7200,360000,360000,100%,26691,23516,2936,12666.233769444445,2799
7300,365000,365000,100%,28129,24725,3242,12959.99470958904,2925
7400,370000,370000,100%,27803,24518,3142,13079.412089189189,2255
7500,375000,375000,100%,28309,24811,3321,13214.876618666667,2741
7600,380000,380000,100%,28634,25266,3235,13503.771697368422,2972
7700,385000,385000,100%,29992,26569,3281,13671.931142857144,2422
7800,390000,390000,100%,29479,25860,3479,13631.94194871795,1666
7900,395000,395000,100%,29828,26357,3351,14083.12370886076,2816
8000,400000,400000,100%,30715,27172,3411,14345.6223775,2317
8100,405000,405000,100%,31081,27494,3349,14404.745303703703,2965
8200,410000,410000,100%,31693,27884,3620,14441.078619512195,2221
8300,415000,415000,100%,32281,28617,68,14940.436197590361,3497
8400,420000,420000,100%,32275,28551,3583,15015.684904761905,3507
8500,425000,425000,100%,33092,28907,3969,15018.29015764706,3355
8600,430000,430000,100%,32957,28905,3874,15251.596786046512,3400
8700,435000,435000,100%,33150,28898,4047,15462.728597701149,3732
8800,440000,440000,100%,33456,29224,4067,15613.886256818181,4151
8900,445000,445000,100%,34785,30586,4132,15802.740808988765,3296
9000,450000,450000,100%,34430,30084,4141,16175.276206666667,2985
9100,455000,455000,100%,35431,31232,4052,16161.04564175824,3369
9200,460000,460000,100%,34505,30085,4249,16394.089004347825,2595
9300,465000,465000,100%,35556,31174,4136,16290.608124731183,3880
9400,470000,470000,100%,36380,31808,4378,16422.946089361703,2942
9500,475000,475000,100%,36891,32207,4469,16994.96457473684,4588
9600,480000,480000,100%,37145,32488,4465,16980.522933333334,4304
9700,485000,485000,100%,37713,33202,4341,17528.086412371133,4397
9800,490000,490000,100%,38170,33548,4375,17471.89444897959,4018
9900,495000,495000,100%,38424,33553,4627,17892.04024848485,4387
10000,500000,500000,100%,37631,32815,4578,17598.644298,4503
